Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9M7C2	A0A2Y9M7C2_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	620	unreviewed	3.0			XP_022418059.1;							IPR031780;IPR033035;IPR026136;	
A0A2Y9M8I1	A0A2Y9M8I1_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	1043	unreviewed	3.0			XP_022418055.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A2Y9MAN6	A0A2Y9MAN6_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	1038	unreviewed	3.0			XP_022418056.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A2Y9MGA0	A0A2Y9MGA0_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	1014	unreviewed	3.0			XP_022418057.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A2Y9MH78	A0A2Y9MH78_DELLE	LOC111170574	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Delphinapterus leucas (Beluga whale)	431	unreviewed	3.0			XP_022421534.1;	dle:111170574;						IPR001611;IPR032675;IPR029063;IPR002935;IPR033025;	
A0A2Y9MIF7	A0A2Y9MIF7_DELLE	TUB	Tubby-like protein	Delphinapterus leucas (Beluga whale)	511	unreviewed	3.0			XP_022418842.1;	dle:111169139;		ENSDLET00000011877;				IPR025659;IPR000007;IPR018066;IPR005398;	
A0A2Y9MLL9	A0A2Y9MLL9_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	1048	unreviewed	3.0			XP_022418053.1;	dle:111168567;						IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A2Y9MLM4	A0A2Y9MLM4_DELLE	RIPOR2	Rho family-interacting cell polarization regulator 2	Delphinapterus leucas (Beluga whale)	642	unreviewed	3.0			XP_022418058.1;			ENSDLET00000024746;				IPR031780;IPR033035;IPR026136;	
A0A2Y9N610	A0A2Y9N610_DELLE	GJB6	Gap junction protein	Delphinapterus leucas (Beluga whale)	261	unreviewed	3.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_022430156.1;XP_022430157.1;XP_022430158.1;XP_022430159.1;XP_022430160.1;XP_030618321.1;	dle:111175141;		ENSDLET00000020887;				IPR000500;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A2Y9NB52	A0A2Y9NB52_DELLE	GJB2	Gap junction protein	Delphinapterus leucas (Beluga whale)	226	unreviewed	3.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_022430161.1;XP_022430162.1;	dle:111175143;		ENSDLET00000020870;				IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A2Y9NLC2	A0A2Y9NLC2_DELLE	MYO3A	myosin-IIIa	Delphinapterus leucas (Beluga whale)	1621	unreviewed	3.0			XP_022435909.1;	dle:111177937;		ENSDLET00000008647;				IPR000048;IPR011009;IPR036961;IPR001609;IPR036083;IPR027417;IPR000719;IPR017441;	
A0A2Y9NVZ8	A0A2Y9NVZ8_DELLE	CLRN1	clarin-1 isoform X1	Delphinapterus leucas (Beluga whale)	232	unreviewed	3.0			XP_022438205.1;	dle:111179176;		ENSDLET00000000261;				IPR026748;	
A0A2Y9NY56	A0A2Y9NY56_DELLE	WHRN	whirlin isoform X1	Delphinapterus leucas (Beluga whale)	919	unreviewed	3.0			XP_022434643.1;	dle:111177289;		ENSDLET00000005844;				IPR001478;IPR036034;IPR033028;	
A0A2Y9P487	A0A2Y9P487_DELLE	WFS1	wolframin	Delphinapterus leucas (Beluga whale)	889	unreviewed	3.0			XP_022438157.1;	dle:111179115;		ENSDLET00000002623;				IPR011990;IPR026208;IPR045400;IPR045460;IPR026209;IPR045461;IPR045458;	
A0A2Y9PGJ5	A0A2Y9PGJ5_DELLE	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Delphinapterus leucas (Beluga whale)	1253	unreviewed	3.0			XP_022446059.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A2Y9PJC5	A0A2Y9PJC5_DELLE	USH1G	Usher syndrome type-1G protein isoform X1 (Usher syndrome type-1G protein isoform X2)	Delphinapterus leucas (Beluga whale)	461	unreviewed	3.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.		XP_022445385.1;XP_022445386.1;	dle:111182853;		ENSDLET00000016017;				IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A2Y9PJW4	A0A2Y9PJW4_DELLE	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Delphinapterus leucas (Beluga whale)	1262	unreviewed	3.0			XP_022446052.1;XP_022446053.1;XP_022446054.1;XP_022446056.1;XP_022446057.1;XP_022446058.1;	dle:111183223;						IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A2Y9Q5R9	A0A2Y9Q5R9_DELLE	GABRB2	gamma-aminobutyric acid receptor subunit beta-2 isoform X2	Delphinapterus leucas (Beluga whale)	474	unreviewed	3.0			XP_022450877.1;			ENSDLET00000000285;				IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR038050;IPR006029;IPR018000;	
A0A2Y9RWN4	A0A2Y9RWN4_PHYMC	THRB	thyroid hormone receptor beta isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	476	unreviewed	3.0			XP_023970971.1;			ENSPCTT00005003682;				IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;	
A0A2Y9RZ34	A0A2Y9RZ34_PHYMC	GABRB2	gamma-aminobutyric acid receptor subunit beta-2 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	512	unreviewed	3.0			XP_023971598.1;	pcad:102996682;		ENSPCTT00005004975;				IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR038050;IPR006029;IPR018000;	
A0A2Y9S6E5	A0A2Y9S6E5_PHYMC	SLC26A5	Prestin (Solute carrier family 26 member 5)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	741	unreviewed	3.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.		XP_023971735.1;XP_028345955.1;	pcad:102984958;		ENSPCTT00005003612;				IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A2Y9SJU0	A0A2Y9SJU0_PHYMC	TMTC4	Dolichyl-phosphate-mannose--protein mannosyltransferase, EC 2.4.1.109	Physeter macrocephalus (Sperm whale) (Physeter catodon)	740	unreviewed	3.0			XP_023978906.1;			ENSPCTT00005025936;				IPR013618;IPR011990;IPR019734;	
A0A2Y9SL34	A0A2Y9SL34_PHYMC	PCDH15	protocadherin-15 isoform X4	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1937	unreviewed	3.0			XP_023977060.1;			ENSPCTT00005027664;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SLQ4	A0A2Y9SLQ4_PHYMC	CACNA1D	Voltage-dependent L-type calcium channel subunit alpha	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2183	unreviewed	3.0	FUNCTION: Voltage-sensitive calcium channels (VSCC) mediate the entry of calcium ions into excitable cells and are also involved in a variety of calcium-dependent processes, including muscle contraction, hormone or neurotransmitter release, gene expression, cell motility, cell division and cell death. {ECO:0000256|RuleBase:RU003808}.		XP_023979576.1;	pcad:102976068;		ENSPCTT00005034570;				IPR031688;IPR031649;IPR005821;IPR005452;IPR014873;IPR005446;IPR002077;IPR027359;	
A0A2Y9SR56	A0A2Y9SR56_PHYMC	GRM7	metabotropic glutamate receptor 7 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	922	unreviewed	3.0			XP_023979912.1;			ENSPCTT00005016389;				IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR001883;IPR000162;IPR028082;	
A0A2Y9SW17	A0A2Y9SW17_PHYMC	GJB2	Gap junction protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	226	unreviewed	3.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_007112652.1;XP_023981562.1;	pcad:102985919;		ENSPCTT00005014763;				IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A2Y9T0T2	A0A2Y9T0T2_PHYMC	GJB6	Gap junction protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	261	unreviewed	3.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.		XP_023981734.1;	pcad:102986187;		ENSPCTT00005014825;				IPR000500;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A2Y9T666	A0A2Y9T666_PHYMC	SPNS2	protein spinster homolog 2 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	549	unreviewed	3.0			XP_023983619.1;	pcad:102995039;		ENSPCTT00005031830;				IPR011701;IPR020846;IPR044770;IPR036259;	
A0A2Y9T749	A0A2Y9T749_PHYMC	MYO3A	myosin-IIIa isoform X4	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1621	unreviewed	3.0			XP_023985432.1;	pcad:102988914;		ENSPCTT00005000865;				IPR000048;IPR011009;IPR036961;IPR001609;IPR036083;IPR027417;IPR000719;IPR017441;	
A0A2Y9T9I5	A0A2Y9T9I5_PHYMC	TJP1	tight junction protein ZO-1 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1755	unreviewed	3.0			XP_023985495.1;			ENSPCTT00005028980;				IPR008145;IPR008144;IPR027417;IPR001478;IPR036034;IPR036028;IPR001452;IPR005417;IPR005418;IPR035597;IPR000906;	
A0A340WU98	A0A340WU98_LIPVE	EYA4	Eyes absent homolog, EC 3.1.3.48	Lipotes vexillifer (Yangtze river dolphin)	570	unreviewed	3.0		103073580;	XP_007453053.1;	lve:103073580;						IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A340WZE8	A0A340WZE8_LIPVE	EYA4	Eyes absent homolog, EC 3.1.3.48	Lipotes vexillifer (Yangtze river dolphin)	448	unreviewed	3.0		103073580;	XP_007453057.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;IPR036412;	
A0A340X153	A0A340X153_LIPVE	EYA4	Eyes absent homolog, EC 3.1.3.48	Lipotes vexillifer (Yangtze river dolphin)	485	unreviewed	3.0		103073580;	XP_007453054.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A340X1N4	A0A340X1N4_LIPVE	EYA4	Eyes absent homolog, EC 3.1.3.48	Lipotes vexillifer (Yangtze river dolphin)	478	unreviewed	3.0		103073580;	XP_007453055.1;XP_007453056.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A340X5S8	A0A340X5S8_LIPVE	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Lipotes vexillifer (Yangtze river dolphin)	1262	unreviewed	3.0		103077725;	XP_007456666.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A340X677	A0A340X677_LIPVE	FAM65B	Rho family-interacting cell polarization regulator 2	Lipotes vexillifer (Yangtze river dolphin)	1014	unreviewed	3.0		103072037;	XP_007457073.1;	lve:103072037;						IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A340X9D9	A0A340X9D9_LIPVE	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Lipotes vexillifer (Yangtze river dolphin)	1253	unreviewed	3.0		103077725;	XP_007456667.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A340XCB4	A0A340XCB4_LIPVE	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Lipotes vexillifer (Yangtze river dolphin)	1285	unreviewed	3.0		103077725;	XP_007456665.1;	lve:103077725;						IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A340XCX9	A0A340XCX9_LIPVE	FAM65B	Rho family-interacting cell polarization regulator 2	Lipotes vexillifer (Yangtze river dolphin)	1063	unreviewed	3.0		103072037;	XP_007457074.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A340XDG3	A0A340XDG3_LIPVE	FAM65B	Rho family-interacting cell polarization regulator 2	Lipotes vexillifer (Yangtze river dolphin)	642	unreviewed	3.0		103072037;	XP_007457075.1;							IPR031780;IPR033035;IPR026136;	
A0A341AAF6	A0A341AAF6_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1285	unreviewed	3.0			XP_024587651.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AAG1	A0A341AAG1_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1262	unreviewed	3.0			XP_024587656.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AAI0	A0A341AAI0_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1285	unreviewed	3.0			XP_024587650.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AAI5	A0A341AAI5_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1272	unreviewed	3.0			XP_024587655.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341ACL7	A0A341ACL7_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1289	unreviewed	3.0			XP_024587649.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341ACM3	A0A341ACM3_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1272	unreviewed	3.0			XP_024587654.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341ADJ5	A0A341ADJ5_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1294	unreviewed	3.0			XP_024587648.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341ADK0	A0A341ADK0_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1275	unreviewed	3.0			XP_024587653.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AER7	A0A341AER7_NEOAA	LOC112390773	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	410	unreviewed	3.0			XP_024587607.1;							IPR001611;IPR032675;IPR029063;IPR002935;IPR033025;	
A0A341AEV4	A0A341AEV4_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1298	unreviewed	3.0			XP_024587647.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AEW0	A0A341AEW0_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1285	unreviewed	3.0			XP_024587652.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341AEW5	A0A341AEW5_NEOAA	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1253	unreviewed	3.0			XP_024587657.1;							IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A341BYI8	A0A341BYI8_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1048	unreviewed	3.0			XP_024607705.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A341BYJ3	A0A341BYJ3_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1097	unreviewed	3.0			XP_024607710.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A341BYK7	A0A341BYK7_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1014	unreviewed	3.0			XP_024607706.1;XP_024607707.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A341BZR3	A0A341BZR3_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	642	unreviewed	3.0			XP_024607709.1;							IPR031780;IPR033035;IPR026136;	
A0A341C053	A0A341C053_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1048	unreviewed	3.0			XP_024607703.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A341C060	A0A341C060_NEOAA	RIPOR2	Rho family-interacting cell polarization regulator 2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	901	unreviewed	3.0			XP_024607708.1;							IPR011989;IPR016024;IPR031780;IPR033035;IPR026136;	
A0A341CJM8	A0A341CJM8_NEOAA	EYA4	Eyes absent homolog, EC 3.1.3.48	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	639	unreviewed	3.0			XP_024614819.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A383YZ04	A0A383YZ04_BALAS	MYO6	Unconventional myosin-VI (Unconventional myosin-6)	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	1295	unreviewed	3.0		103016367;	XP_007168046.1;	bacu:103016367;						IPR036961;IPR032412;IPR001609;IPR004009;IPR008989;IPR036114;IPR027417;	
A0A384AU78	A0A384AU78_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	673	unreviewed	3.0		103012652;	XP_007190945.1;XP_007190946.1;XP_007190947.1;	bacu:103012652;						IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AU82	A0A384AU82_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	639	unreviewed	3.0		103012652;	XP_007190951.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AU83	A0A384AU83_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	639	unreviewed	3.0		103012652;	XP_007190952.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AU84	A0A384AU84_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	645	unreviewed	3.0		103012652;	XP_007190950.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AU90	A0A384AU90_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	616	unreviewed	3.0		103012652;	XP_007190955.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AUH5	A0A384AUH5_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	650	unreviewed	3.0		103012652;	XP_007190948.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
A0A384AUH9	A0A384AUH9_BALAS	EYA4	Eyes absent homolog, EC 3.1.3.48	Balaenoptera acutorostrata scammoni (North Pacific minke whale) (Balaenoptera davidsoni)	630	unreviewed	3.0		103012652;	XP_007190953.1;							IPR028478;IPR006545;IPR042577;IPR038102;IPR028472;	
